case,scene,split,state,seed,task_id,obj,slot,frame,measured,readout,vx,vy,vx_readout,vy_readout
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,6,22.5,2.3873089452250946,1.9167428267792492,2.38703410852861,-0.03622381361451517,6.583475639238081,-0.7280950859646054
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,0,7,26.5,2.1915161204513844,0.8471861983424795,2.1912128332648537,-0.036458545413916,6.053676942377295,0.7560278610143769
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,7,26.5,2.241676497908542,1.4055565335992934,2.241254983920771,0.043469740346699835,6.380471770970639,-0.07537275604269666
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,0,8,30.5,2.1842482240090084,0.17974858715525688,2.1842004798796553,-0.014441875916600112,6.146362782129419,1.1259183513997992
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,8,30.5,1.957025478029717,0.6023240168523096,1.956734354960099,0.03375478893915442,6.09165237503096,0.437643152331915
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,0,9,34.5,2.118147640604137,-0.25541883778779795,2.1164918171408997,-0.08373658323864674,5.747464659727551,1.0868497892715125
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,9,34.5,1.999636400325038,0.7366212398611438,1.9995692069841424,0.016392680857120468,6.343524633331462,0.8456623204219134
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,0,10,38.5,2.192834778408712,-0.5605788289095477,2.1923087997646915,-0.0480259499966678,4.432556133959347,0.5243381631584408
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,10,38.5,1.9637173126956908,0.33159501595573104,1.962460249354899,-0.07025278558671744,6.105494873133353,-0.716433245242962
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,0,11,42.5,2.17874830994571,-0.2233494649451382,2.177926327170053,-0.05984238891329596,4.457251170039944,-0.13429571425807407
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,11,42.5,1.639222046316531,0.564661819518852,1.6390870050044213,0.021040607305678805,5.647846348419453,-0.5475967896604834
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,0,12,46.5,2.0579693045258516,0.30453488706406606,2.057913097938626,0.01520985546492284,2.9275144579812515,0.6385234412272719
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,2027,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s2027,1,12,46.5,1.4913225411064859,0.573667157328893,1.4912293481492724,0.0166719174242985,5.0089216069673705,0.5124232633338056
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,1,2.5,0.009162317974725132,-1.1712479030688092,0.00882447425498185,0.002465101375833001,0.7180052058474548,0.012913127222096588
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,1,2.5,0.008012041686205763,-2.279541681726095,-0.007966393971264552,-0.0008540369290017224,3.5617223426912705,1.9918405561170764
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,2,6.5,1.2933035288188561,1.542834802865657,1.2930124320675986,0.027438443358539642,3.711426586814789,1.2288721247715606
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,2,6.5,0.01253844525201937,-2.231551360908588,0.008618765556116159,0.009106562997453693,2.9572711768814646,2.1224770409999394
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,3,10.5,9.364902844592118,8.23723295845938,9.360712701455759,-0.2801124942846286,10.685256368393024,0.8287053749320328
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,3,10.5,0.06307091744600583,-2.2162175145326533,-0.05690476536256028,0.027199049735475,5.342477614601575,1.237814183439445
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,4,14.5,1.7792388338412375,0.07141636717129352,1.7790561596312955,0.025495268711529205,1.0518464797748155,0.5539700545119428
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,4,14.5,5.350242650623435,4.343868959320435,5.3433466010152415,-0.271557584996151,4.742166246690882,-1.5532117610285412
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,5,18.5,1.5065010472404103,-2.2997542613533986,1.5058951217372623,0.042723385450699425,5.227336761847394,1.0831921301618748
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,5,18.5,5.084887442126649,2.9188170485729086,5.0822717226430765,-0.16307800685522125,7.517129592432431,1.1826990907569621
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,6,22.5,1.4695127421154541,-0.9191057946096794,1.468929616952164,-0.041394198632781355,3.8340248658775478,1.5333445897143072
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,6,22.5,4.181967063831697,3.1974810937074505,4.179881940803239,-0.1320434925320228,7.479248786272885,-0.3368433442633656
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,7,26.5,1.5306737992373705,-0.32283835556072304,1.5282500016930498,0.08610581860106095,4.513110431995455,1.4254667364070348
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,7,26.5,3.4709923779201026,3.2662207673474164,3.470775705917572,0.03878255782987026,7.447688178063505,0.338228469684007
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,8,30.5,1.3695866964527357,-0.6514417310780694,1.3646701430804797,0.1159444681087507,5.731853070590454,1.0354414230760818
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,8,30.5,3.1395991336248508,3.113565938595136,3.1390311415752423,0.059717770209090304,6.535501805046028,0.2065114933048373
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,9,34.5,1.3033852126554504,-1.2163406556188443,1.2986247962617654,0.11129533279963652,6.121922400304102,1.3976013232707023
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,9,34.5,2.559225119624259,1.9466434169144127,2.5591579252778955,-0.018545252846502082,6.136121738516919,0.7674166023811697
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,10,38.5,1.1390435872375573,-1.661407845986444,1.1390020583419982,0.009726495756149233,4.2983479235276745,0.9841919952255884
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,10,38.5,2.2852686679868417,1.5051804252442107,2.284776230628154,0.04743902232296478,6.872764406269955,-0.3018862462728893
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,11,42.5,0.9046895482549897,-1.1405984127633255,0.9005407133601011,-0.08654248842445895,3.989426973968614,0.9679779250196388
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,11,42.5,1.9324376767171505,1.9888335442850549,1.9322118456956106,0.029542473653032177,6.150626702964806,-0.35299042262759683
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,0,12,46.5,0.8154946344493484,-1.4148666234160059,0.8129916718785125,0.06384387419210498,4.383759731670003,-0.054789080085053676
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,5678,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s5678,1,12,46.5,1.710487846037352,1.6613359732509059,1.7087158221664596,0.07783900384447406,6.684428362595393,0.46281369423019114
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,1,2.5,0.24794747494577724,-1.1836520762161582,0.2309362409920709,-0.09025742589083166,1.7016629192369708,-0.45549403659267185
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,1,2.5,0.00937806950735526,-1.6844644444095564,0.009320090653000079,0.001041200223130545,3.8669485836208892,1.9432302731058335
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,2,6.5,0.9760157433785777,-0.2407200653775705,0.975108350680091,0.042076546398084246,3.396439267787838,1.3692865686155538
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,2,6.5,0.0034547180769479643,-1.9609077900939837,0.0014161814283852436,0.0031511120502273116,2.345310704956437,1.8096658742750868
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,3,10.5,6.6577988799048144,5.538844887258123,6.647092771661756,-0.3774170242369109,9.191420258106247,0.6208440596814094
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,3,10.5,0.01032720687220581,-2.245244438850797,0.010250521669763656,-0.0012561875970732218,4.637416517168728,1.1461749108485715
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,4,14.5,1.5992528874098249,0.7355818514989503,1.5989716109295387,-0.02999308803804297,1.4014993926880037,0.0969053968726421
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,4,14.5,2.1583637251191043,0.30062700888256,2.15462725400007,-0.12694631239281762,2.390395658489719,-0.9019376792462284
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,5,18.5,1.777066885595163,-2.1277932148159575,1.776911979839383,0.023463413694003066,5.52996078803269,-0.21233403347225366
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,5,18.5,2.3156676682289086,0.73804935539644,2.3119078795209136,-0.1319041556958041,6.5591138263278905,0.747278530342596
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,6,22.5,1.8494938860363537,-0.7939566919540955,1.849176063140567,0.0342858862187768,4.310440977038351,0.856088428084491
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,6,22.5,2.0730615164939414,1.5666062899053248,2.0697061000955954,-0.1179012739339214,5.981904747561184,0.08306234206811514
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,7,26.5,2.068095049435753,-0.16502318735805233,2.0676053811420845,-0.04500134856828027,4.786646044904403,0.7196560092879256
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,7,26.5,2.209546926016728,1.7204456152058856,2.208126313020307,-0.07921997233853517,5.613422967699257,0.10488284399641601
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,8,30.5,1.9629914725831608,-0.1512130323242733,1.9628839433946041,-0.02054619667612769,5.17570907212344,0.6528965979258953
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,8,30.5,2.080995938779043,1.978609438258787,2.080904565982337,0.019500884306444276,5.259347743270858,0.6683100399477998
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,9,34.5,1.8339895706358869,-0.7021979022463949,1.833970910391804,0.00827315162814557,5.023023814271847,0.9953389747467654
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,9,34.5,2.1741242186974588,1.5504535062987035,2.1737346662518346,-0.04115481820954301,5.677121171333486,0.7354391526711389
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,10,38.5,1.7295324806703853,-1.1568171910229097,1.729230987221331,-0.03229232923463314,3.744817050311539,0.3959737524446343
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,10,38.5,1.9973240638127323,1.0482299771252954,1.9947874701140562,-0.10062984130649966,5.918152770918291,-0.3133145777848123
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,11,42.5,1.5298727638958727,-0.9825881644533805,1.5298435401454298,-0.009456023778307098,3.9494261165955713,0.6065360243888429
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,11,42.5,1.7758735758710975,0.9383587630446879,1.7745632751520362,-0.06820659761986007,4.749400059857616,-0.4941571749716669
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,0,12,46.5,1.1340552659182113,-1.2455002980195742,1.133619918477757,0.03142016211461396,2.8332386044490168,0.31619826163093945
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,7919,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s7919,1,12,46.5,1.2553806139029398,1.1806732924864733,1.2547366431854243,-0.04020499982707406,5.603173275412281,1.1464357158498926
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,1,2.5,0.42705105566516804,5.063805655900026,-0.39566848289180145,0.16068309117898708,5.342635750270055,-4.026114031518348
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,1,2.5,0.44270653985962644,4.7615438624616,-0.42947133242694235,0.10744047215974888,8.614622265239714,-1.0117685368613625
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,2,6.5,1.6296386965381837,4.864720601317392,1.6263025150338195,-0.10422289023695157,5.3054447128403215,-0.9720976191106931
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,2,6.5,0.13822464895573972,1.606667638650563,-0.13285572801180479,0.03814982455255631,4.256801273774817,-0.4093891666863576
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,3,10.5,6.7355509530526225,7.000443482999133,6.7318689800215,-0.22268066146923501,10.859715568529396,-1.042291143021584
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,3,10.5,0.05286107858147554,0.3124167980890782,0.05225345972155537,-0.007991844338118882,5.414565141450334,-0.03939047979672772
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,4,14.5,2.4982620295154856,2.590722904736981,2.4940529530822912,-0.14495873668163312,5.814261106796155,-4.2489298832287705
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,4,14.5,0.5545130147873931,-1.3657003025396124,0.5544631481219995,-0.007436460397616429,3.2007620090747535,-1.1830259913916539
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,5,18.5,0.20962814477419295,-3.87610722711804,0.2074188771512354,0.0303540521642617,4.382957725787574,-0.1803578451623331
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,5,18.5,0.6249353790665033,-2.4595200657152914,0.6247104350607969,0.016766047093574342,6.561864428851173,0.9291061220910857
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,6,22.5,0.01737598515067379,-1.6238266335482523,0.016917829957446884,0.003963822585251364,0.9557467801700605,-0.3863165313786845
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,6,22.5,0.36491644430225795,0.11653944223902357,0.36406537866494093,-0.024908058530445486,4.464956673941855,-0.0097821032607468
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,7,26.5,0.009157152319880443,-1.1876658754214118,-0.007523409797909153,0.005220320260502831,0.3867970078194969,-1.4002940064782554
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,7,26.5,0.02557353704218245,0.40903448677967447,0.01853540167983283,-0.017619440439898427,2.8906894520900863,-0.6954296827034787
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,8,30.5,0.01762164602381502,-1.572035706397271,0.014023306564422456,-0.010670955045770824,2.9015822206215707,-0.5469218580409678
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,8,30.5,0.00817392703664343,0.29159359993703404,0.007750292711830298,0.0025973151678840623,3.9573573918571876,-0.406956144563666
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,9,34.5,0.011229153861975196,-2.206367017947647,0.00841878261983311,0.007430881216646412,2.645512078824295,-0.09719282515862915
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,9,34.5,0.009538373153232855,-0.2683962030223874,0.0033242860708924127,0.008940340291576376,4.3310776275797185,0.8938908125939933
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,10,38.5,0.02571051073829187,-2.1757097238285734,-0.016213112356467718,-0.019954081039736594,1.3766662752064573,-0.1744765398413881
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,10,38.5,0.010641937497919566,-0.063087621914101,0.005199423238582313,-0.009285301917316247,4.195682698491307,-0.42099647943844887
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,11,42.5,0.0442751727667514,-2.004881602849191,-0.043979707426387904,-0.005106491771755373,0.03709019637809785,-1.3156209359795854
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,11,42.5,0.019845088193190547,0.2776999679245513,-0.013912332115501158,-0.014151838767577373,2.4602340884102283,-0.14607566769469726
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,0,12,46.5,0.1289658123964123,-1.7105103064387794,-0.12479951806869849,-0.032515551000824414,-0.8557178245759476,-1.7997741590464984
028_S06_E5-14_collision__m2__l2_e2,6,test,CENTER,10007,pd66_028_S06_E5-14_collision__m2__l2_e2__CENTER__s10007,1,12,46.5,0.1123489286676832,0.8693892971972681,-0.11204758257788398,0.00822319957367199,2.9817054176381528,-0.20976738142069484
